町丁名,世帯数,男,女,date
大久保１丁目,1269,792,723,2022-11-01
大久保２丁目,1841,1234,1169,2022-11-01
大久保３丁目,431,305,353,2022-11-01
戸塚町１丁目,62,37,33,2022-11-01
西早稲田１丁目,830,464,450,2022-11-01
西早稲田２丁目,1085,586,588,2022-11-01
西早稲田３丁目,885,524,460,2022-11-01
高田馬場１丁目,569,365,294,2022-11-01
高田馬場２丁目,327,197,165,2022-11-01
高田馬場３丁目,1069,669,541,2022-11-01
高田馬場４丁目,928,639,507,2022-11-01
下落合１丁目,733,440,376,2022-11-01
下落合２丁目,347,247,180,2022-11-01
下落合３丁目,258,164,142,2022-11-01
下落合４丁目,375,217,199,2022-11-01
中落合１丁目,330,220,163,2022-11-01
中落合２丁目,331,220,186,2022-11-01
中落合３丁目,153,90,98,2022-11-01
中落合４丁目,146,91,83,2022-11-01
上落合１丁目,307,223,180,2022-11-01
上落合２丁目,307,176,173,2022-11-01
上落合３丁目,378,213,206,2022-11-01
西落合１丁目,170,95,102,2022-11-01
西落合２丁目,209,134,127,2022-11-01
西落合３丁目,113,57,74,2022-11-01
西落合４丁目,85,48,50,2022-11-01
中井１丁目,129,79,65,2022-11-01
中井２丁目,151,99,81,2022-11-01
北新宿１丁目,1413,939,772,2022-11-01
北新宿２丁目,435,285,316,2022-11-01
北新宿３丁目,1173,819,677,2022-11-01
北新宿４丁目,951,651,562,2022-11-01
西新宿１丁目,2,1,1,2022-11-01
西新宿２丁目,0,0,0,2022-11-01
西新宿３丁目,192,123,101,2022-11-01
西新宿４丁目,531,322,289,2022-11-01
西新宿５丁目,268,187,183,2022-11-01
西新宿６丁目,344,264,228,2022-11-01
西新宿７丁目,206,131,107,2022-11-01
西新宿８丁目,254,144,167,2022-11-01
四谷１丁目,17,15,9,2022-10-01
四谷２丁目,25,15,16,2022-10-01
四谷３丁目,23,13,14,2022-10-01
四谷４丁目,194,106,113,2022-10-01
四谷本塩町,19,10,10,2022-10-01
四谷三栄町,70,47,46,2022-10-01
四谷坂町,145,99,90,2022-10-01
若葉１丁目,94,75,51,2022-10-01
若葉２丁目,51,30,25,2022-10-01
若葉３丁目,60,31,39,2022-10-01
須賀町,46,32,19,2022-10-01
左門町,65,32,36,2022-10-01
信濃町,81,45,39,2022-10-01
南元町,131,76,82,2022-10-01
荒木町,141,86,86,2022-10-01
舟町,70,40,33,2022-10-01
愛住町,72,57,29,2022-10-01
大京町,155,106,71,2022-10-01
霞ヶ丘町,1,1,0,2022-10-01
内藤町,46,29,32,2022-10-01
片町,27,11,19,2022-10-01
新宿１丁目,334,204,189,2022-10-01
新宿２丁目,110,78,42,2022-10-01
新宿３丁目,5,4,3,2022-10-01
新宿４丁目,5,4,2,2022-10-01
新宿５丁目,265,163,138,2022-10-01
新宿６丁目,378,245,242,2022-10-01
新宿７丁目,704,470,452,2022-10-01
歌舞伎町１丁目,8,7,2,2022-10-01
歌舞伎町２丁目,321,179,197,2022-10-01
市谷田町１丁目,1,0,1,2022-10-01
市谷田町２丁目,10,11,6,2022-10-01
市谷田町３丁目,17,5,17,2022-10-01
市谷本村町,71,69,67,2022-10-01
市谷砂土原町１丁目,3,3,3,2022-10-01
市谷砂土原町２丁目,16,13,7,2022-10-01
市谷砂土原町３丁目,59,68,44,2022-10-01
市谷左内町,12,9,8,2022-10-01
市谷加賀町１丁目,6,6,7,2022-10-01
市谷加賀町２丁目,61,37,47,2022-10-01
市谷甲良町,32,26,20,2022-10-01
市谷船河原町,6,8,7,2022-10-01
市谷長延寺町,8,4,4,2022-10-01
市谷鷹匠町,17,12,5,2022-10-01
市谷山伏町,15,9,11,2022-10-01
市谷八幡町,3,1,2,2022-10-01
神楽坂１丁目,0,0,0,2022-10-01
神楽坂２丁目,8,4,4,2022-10-01
神楽坂３丁目,15,14,6,2022-10-01
神楽坂４丁目,5,3,2,2022-10-01
神楽坂５丁目,9,8,4,2022-10-01
神楽坂６丁目,30,22,10,2022-10-01
細工町,11,4,9,2022-10-01
二十騎町,27,21,15,2022-10-01
揚場町,2,2,0,2022-10-01
津久戸町,2,1,1,2022-10-01
東五軒町,86,48,47,2022-10-01
西五軒町,102,68,52,2022-10-01
赤城元町,9,5,6,2022-10-01
南榎町,42,32,19,2022-10-01
袋町,21,14,9,2022-10-01
払方町,35,21,29,2022-10-01
南町,16,16,7,2022-10-01
北町,19,15,9,2022-10-01
納戸町,43,32,18,2022-10-01
南山伏町,15,15,8,2022-10-01
北山伏町,36,16,26,2022-10-01
白銀町,40,22,27,2022-10-01
下宮比町,15,5,10,2022-10-01
矢来町,126,77,70,2022-10-01
若宮町,38,45,45,2022-10-01
岩戸町,23,12,18,2022-10-01
中町,8,9,5,2022-10-01
箪笥町,29,18,15,2022-10-01
横寺町,16,8,8,2022-10-01
筑土八幡町,34,22,22,2022-10-01
新小川町,119,64,72,2022-10-01
神楽河岸,0,0,0,2022-10-01
市谷薬王寺町,170,131,155,2022-10-01
市谷柳町,50,34,29,2022-10-01
市谷仲之町,144,163,152,2022-10-01
赤城下町,45,29,20,2022-10-01
天神町,66,28,39,2022-10-01
榎町,21,5,16,2022-10-01
東榎町,23,10,14,2022-10-01
早稲田町,160,82,93,2022-10-01
早稲田南町,70,44,34,2022-10-01
馬場下町,26,17,14,2022-10-01
原町１丁目,98,54,53,2022-10-01
原町２丁目,56,41,39,2022-10-01
原町３丁目,115,96,106,2022-10-01
喜久井町,81,54,39,2022-10-01
築地町,14,10,5,2022-10-01
弁天町,180,112,107,2022-10-01
中里町,9,3,6,2022-10-01
山吹町,315,153,193,2022-10-01
改代町,33,17,18,2022-10-01
水道町,51,28,31,2022-10-01
早稲田鶴巻町,583,314,333,2022-10-01
住吉町,158,120,109,2022-10-01
市谷台町,99,65,52,2022-10-01
河田町,364,393,374,2022-10-01
若松町,383,304,303,2022-10-01
余丁町,181,123,121,2022-10-01
戸山１丁目,142,82,98,2022-10-01
戸山２丁目,344,185,343,2022-10-01
戸山３丁目,70,47,35,2022-10-01
富久町,314,223,229,2022-10-01
百人町１丁目,1077,697,562,2022-10-01
百人町２丁目,1429,1033,787,2022-10-01
百人町３丁目,327,292,294,2022-10-01
百人町４丁目,208,183,230,2022-10-01
大久保１丁目,1254,767,726,2022-10-01
大久保２丁目,1832,1238,1153,2022-10-01
大久保３丁目,426,300,352,2022-10-01
戸塚町１丁目,57,33,32,2022-10-01
西早稲田１丁目,809,456,437,2022-10-01
西早稲田２丁目,1051,572,565,2022-10-01
西早稲田３丁目,853,510,441,2022-10-01
高田馬場１丁目,552,353,290,2022-10-01
高田馬場２丁目,331,196,170,2022-10-01
高田馬場３丁目,990,632,494,2022-10-01
高田馬場４丁目,909,631,497,2022-10-01
下落合１丁目,709,427,366,2022-10-01
下落合２丁目,344,241,181,2022-10-01
下落合３丁目,255,161,142,2022-10-01
下落合４丁目,369,219,191,2022-10-01
中落合１丁目,312,200,161,2022-10-01
中落合２丁目,313,202,187,2022-10-01
中落合３丁目,150,89,93,2022-10-01
中落合４丁目,143,87,84,2022-10-01
上落合１丁目,294,212,172,2022-10-01
上落合２丁目,289,165,166,2022-10-01
上落合３丁目,368,211,198,2022-10-01
西落合１丁目,170,95,102,2022-10-01
西落合２丁目,189,124,116,2022-10-01
西落合３丁目,113,59,72,2022-10-01
西落合４丁目,79,44,48,2022-10-01
中井１丁目,126,81,60,2022-10-01
中井２丁目,147,96,82,2022-10-01
北新宿１丁目,1387,926,752,2022-10-01
北新宿２丁目,423,274,311,2022-10-01
北新宿３丁目,1137,799,662,2022-10-01
北新宿４丁目,941,646,562,2022-10-01
西新宿１丁目,2,1,1,2022-10-01
西新宿２丁目,0,0,0,2022-10-01
西新宿３丁目,191,124,98,2022-10-01
西新宿４丁目,519,313,278,2022-10-01
西新宿５丁目,265,188,179,2022-10-01
西新宿６丁目,341,262,227,2022-10-01
西新宿７丁目,212,133,115,2022-10-01
西新宿８丁目,235,133,157,2022-10-01
四谷１丁目,17,15,9,2022-09-01
四谷２丁目,22,17,13,2022-09-01
四谷３丁目,21,12,13,2022-09-01
四谷４丁目,185,102,109,2022-09-01
四谷本塩町,19,13,12,2022-09-01
四谷三栄町,68,46,45,2022-09-01
四谷坂町,146,99,90,2022-09-01
若葉１丁目,91,74,48,2022-09-01
若葉２丁目,46,27,23,2022-09-01
若葉３丁目,58,30,37,2022-09-01
須賀町,46,32,19,2022-09-01
左門町,62,30,35,2022-09-01
信濃町,51,25,29,2022-09-01
南元町,118,70,72,2022-09-01
荒木町,137,82,84,2022-09-01
舟町,73,42,34,2022-09-01
愛住町,75,54,30,2022-09-01
大京町,152,105,70,2022-09-01
霞ヶ丘町,1,1,0,2022-09-01
内藤町,46,28,31,2022-09-01
片町,23,9,17,2022-09-01
新宿１丁目,331,204,185,2022-09-01
新宿２丁目,108,78,43,2022-09-01
新宿３丁目,6,5,5,2022-09-01
新宿４丁目,4,3,2,2022-09-01
新宿５丁目,254,156,131,2022-09-01
新宿６丁目,370,245,232,2022-09-01
新宿７丁目,696,466,452,2022-09-01
歌舞伎町１丁目,9,8,2,2022-09-01
歌舞伎町２丁目,330,184,201,2022-09-01
市谷田町１丁目,1,0,1,2022-09-01
市谷田町２丁目,11,11,7,2022-09-01
市谷田町３丁目,17,5,17,2022-09-01
市谷本村町,67,64,67,2022-09-01
市谷砂土原町１丁目,2,2,3,2022-09-01
市谷砂土原町２丁目,16,13,7,2022-09-01
市谷砂土原町３丁目,58,68,44,2022-09-01
市谷左内町,12,9,8,2022-09-01
市谷加賀町１丁目,6,6,7,2022-09-01
市谷加賀町２丁目,58,38,43,2022-09-01
市谷甲良町,31,24,21,2022-09-01
市谷船河原町,6,7,6,2022-09-01
市谷長延寺町,5,2,3,2022-09-01
市谷鷹匠町,17,12,5,2022-09-01
市谷山伏町,14,8,11,2022-09-01
市谷八幡町,3,1,2,2022-09-01
神楽坂１丁目,0,0,0,2022-09-01
神楽坂２丁目,8,4,4,2022-09-01
神楽坂３丁目,15,14,6,2022-09-01
神楽坂４丁目,4,2,2,2022-09-01
神楽坂５丁目,7,6,4,2022-09-01
神楽坂６丁目,27,19,10,2022-09-01
細工町,11,4,9,2022-09-01
二十騎町,25,20,14,2022-09-01
揚場町,2,2,0,2022-09-01
津久戸町,3,2,1,2022-09-01
東五軒町,88,46,50,2022-09-01
西五軒町,97,65,50,2022-09-01
赤城元町,9,5,6,2022-09-01
南榎町,40,32,17,2022-09-01
袋町,21,14,8,2022-09-01
払方町,31,20,26,2022-09-01
南町,16,16,7,2022-09-01
北町,18,14,9,2022-09-01
納戸町,38,28,17,2022-09-01
南山伏町,13,13,7,2022-09-01
北山伏町,32,16,22,2022-09-01
白銀町,39,21,27,2022-09-01
下宮比町,15,5,10,2022-09-01
矢来町,109,67,63,2022-09-01
若宮町,36,43,45,2022-09-01
岩戸町,23,12,17,2022-09-01
中町,8,9,5,2022-09-01
箪笥町,26,18,12,2022-09-01
横寺町,18,9,9,2022-09-01
筑土八幡町,34,21,22,2022-09-01
新小川町,111,58,71,2022-09-01
神楽河岸,0,0,0,2022-09-01
市谷薬王寺町,172,130,157,2022-09-01
市谷柳町,47,31,28,2022-09-01
市谷仲之町,142,160,148,2022-09-01
赤城下町,43,28,19,2022-09-01
天神町,54,24,31,2022-09-01
榎町,19,5,14,2022-09-01
東榎町,16,8,9,2022-09-01
早稲田町,147,74,88,2022-09-01
早稲田南町,62,43,27,2022-09-01
馬場下町,29,16,18,2022-09-01
原町１丁目,90,47,52,2022-09-01
原町２丁目,55,39,40,2022-09-01
原町３丁目,115,96,105,2022-09-01
喜久井町,77,52,37,2022-09-01
築地町,14,10,5,2022-09-01
弁天町,169,102,102,2022-09-01
中里町,9,3,6,2022-09-01
山吹町,287,137,180,2022-09-01
改代町,31,16,17,2022-09-01
水道町,49,27,29,2022-09-01
早稲田鶴巻町,547,294,316,2022-09-01
住吉町,158,120,108,2022-09-01
市谷台町,88,58,48,2022-09-01
河田町,353,381,368,2022-09-01
若松町,364,295,290,2022-09-01
余丁町,175,120,117,2022-09-01
戸山１丁目,136,80,94,2022-09-01
戸山２丁目,341,183,337,2022-09-01
戸山３丁目,70,48,35,2022-09-01
富久町,311,220,228,2022-09-01
百人町１丁目,1078,693,574,2022-09-01
百人町２丁目,1420,1021,790,2022-09-01
百人町３丁目,330,293,294,2022-09-01
百人町４丁目,210,185,228,2022-09-01
大久保１丁目,1271,773,733,2022-09-01
大久保２丁目,1818,1233,1137,2022-09-01
大久保３丁目,421,296,345,2022-09-01
戸塚町１丁目,53,31,31,2022-09-01
西早稲田１丁目,742,418,404,2022-09-01
西早稲田２丁目,857,472,467,2022-09-01
西早稲田３丁目,825,496,428,2022-09-01
高田馬場１丁目,537,347,277,2022-09-01
高田馬場２丁目,324,191,166,2022-09-01
高田馬場３丁目,975,614,491,2022-09-01
高田馬場４丁目,912,642,495,2022-09-01
下落合１丁目,700,420,361,2022-09-01
下落合２丁目,346,246,178,2022-09-01
下落合３丁目,260,167,141,2022-09-01
下落合４丁目,354,213,182,2022-09-01
中落合１丁目,312,198,163,2022-09-01
中落合２丁目,297,193,177,2022-09-01
中落合３丁目,148,87,95,2022-09-01
中落合４丁目,141,86,83,2022-09-01
上落合１丁目,293,212,170,2022-09-01
上落合２丁目,274,163,155,2022-09-01
上落合３丁目,363,206,198,2022-09-01
西落合１丁目,168,96,98,2022-09-01
西落合２丁目,193,127,116,2022-09-01
西落合３丁目,127,67,77,2022-09-01
西落合４丁目,77,42,48,2022-09-01
中井１丁目,126,80,60,2022-09-01
中井２丁目,148,99,80,2022-09-01
北新宿１丁目,1397,938,747,2022-09-01
北新宿２丁目,410,261,310,2022-09-01
北新宿３丁目,1168,812,676,2022-09-01
北新宿４丁目,945,649,559,2022-09-01
西新宿１丁目,2,1,1,2022-09-01
西新宿２丁目,0,0,0,2022-09-01
西新宿３丁目,189,120,100,2022-09-01
西新宿４丁目,503,307,267,2022-09-01
西新宿５丁目,262,183,180,2022-09-01
西新宿６丁目,335,256,217,2022-09-01
西新宿７丁目,206,129,114,2022-09-01
西新宿８丁目,220,130,143,2022-09-01
四谷１丁目,18,15,9,2022-08-01
四谷２丁目,23,19,13,2022-08-01
四谷３丁目,19,11,12,2022-08-01
四谷４丁目,182,100,106,2022-08-01
四谷本塩町,18,13,11,2022-08-01
四谷三栄町,67,45,45,2022-08-01
四谷坂町,143,98,89,2022-08-01
若葉１丁目,88,72,47,2022-08-01
若葉２丁目,47,27,24,2022-08-01
若葉３丁目,58,30,37,2022-08-01
須賀町,46,31,19,2022-08-01
左門町,62,30,35,2022-08-01
信濃町,54,25,32,2022-08-01
南元町,117,72,69,2022-08-01
荒木町,141,86,87,2022-08-01
舟町,73,42,34,2022-08-01
愛住町,76,53,32,2022-08-01
大京町,153,101,72,2022-08-01
霞ヶ丘町,1,1,0,2022-08-01
内藤町,44,26,29,2022-08-01
片町,24,9,18,2022-08-01
新宿１丁目,319,194,180,2022-08-01
新宿２丁目,102,69,41,2022-08-01
新宿３丁目,6,5,5,2022-08-01
新宿４丁目,5,3,3,2022-08-01
新宿５丁目,254,153,133,2022-08-01
新宿６丁目,368,247,230,2022-08-01
新宿７丁目,701,467,455,2022-08-01
歌舞伎町１丁目,9,8,2,2022-08-01
歌舞伎町２丁目,329,181,202,2022-08-01
市谷田町１丁目,1,0,1,2022-08-01
市谷田町２丁目,11,11,7,2022-08-01
市谷田町３丁目,16,5,16,2022-08-01
市谷本村町,68,64,67,2022-08-01
市谷砂土原町１丁目,1,2,2,2022-08-01
市谷砂土原町２丁目,16,13,7,2022-08-01
市谷砂土原町３丁目,57,67,43,2022-08-01
市谷左内町,13,9,9,2022-08-01
市谷加賀町１丁目,6,6,7,2022-08-01
市谷加賀町２丁目,61,39,44,2022-08-01
市谷甲良町,30,23,21,2022-08-01
市谷船河原町,6,7,7,2022-08-01
市谷長延寺町,5,2,3,2022-08-01
市谷鷹匠町,17,12,5,2022-08-01
市谷山伏町,15,9,11,2022-08-01
市谷八幡町,3,1,2,2022-08-01
神楽坂１丁目,0,0,0,2022-08-01
神楽坂２丁目,8,4,4,2022-08-01
神楽坂３丁目,15,14,6,2022-08-01
神楽坂４丁目,4,2,2,2022-08-01
神楽坂５丁目,7,6,4,2022-08-01
神楽坂６丁目,27,19,10,2022-08-01
細工町,12,4,10,2022-08-01
二十騎町,24,19,14,2022-08-01
揚場町,2,2,0,2022-08-01
津久戸町,3,2,1,2022-08-01
東五軒町,87,46,49,2022-08-01
西五軒町,90,61,47,2022-08-01
赤城元町,9,5,6,2022-08-01
南榎町,39,31,15,2022-08-01
袋町,21,14,8,2022-08-01
払方町,30,19,25,2022-08-01
南町,16,16,7,2022-08-01
北町,18,14,9,2022-08-01
納戸町,38,28,17,2022-08-01
南山伏町,12,11,5,2022-08-01
北山伏町,31,16,21,2022-08-01
白銀町,37,20,28,2022-08-01
下宮比町,14,4,10,2022-08-01
矢来町,109,68,62,2022-08-01
若宮町,33,36,40,2022-08-01
岩戸町,22,12,16,2022-08-01
中町,8,9,5,2022-08-01
箪笥町,21,14,10,2022-08-01
横寺町,17,9,8,2022-08-01
筑土八幡町,34,21,22,2022-08-01
新小川町,105,56,67,2022-08-01
神楽河岸,0,0,0,2022-08-01
市谷薬王寺町,170,127,154,2022-08-01
市谷柳町,47,32,28,2022-08-01
市谷仲之町,143,160,152,2022-08-01
赤城下町,42,28,18,2022-08-01
天神町,50,24,27,2022-08-01
榎町,18,4,14,2022-08-01
東榎町,18,10,9,2022-08-01
早稲田町,146,73,88,2022-08-01
早稲田南町,59,38,28,2022-08-01
馬場下町,27,15,17,2022-08-01
原町１丁目,90,47,52,2022-08-01
原町２丁目,51,38,37,2022-08-01
原町３丁目,108,92,99,2022-08-01
喜久井町,76,50,38,2022-08-01
築地町,14,10,5,2022-08-01
弁天町,163,96,102,2022-08-01
中里町,9,3,6,2022-08-01
山吹町,281,135,177,2022-08-01
改代町,33,17,17,2022-08-01
水道町,54,28,34,2022-08-01
早稲田鶴巻町,553,298,321,2022-08-01
住吉町,157,119,107,2022-08-01
市谷台町,88,56,50,2022-08-01
河田町,344,374,362,2022-08-01
若松町,355,284,286,2022-08-01
余丁町,175,118,119,2022-08-01
戸山１丁目,134,78,92,2022-08-01
戸山２丁目,338,184,332,2022-08-01
戸山３丁目,76,49,38,2022-08-01
富久町,309,215,223,2022-08-01
百人町１丁目,1078,694,572,2022-08-01
百人町２丁目,1441,1027,797,2022-08-01
百人町３丁目,332,289,294,2022-08-01
百人町４丁目,217,193,238,2022-08-01
大久保１丁目,1284,772,748,2022-08-01
大久保２丁目,1834,1242,1140,2022-08-01
大久保３丁目,420,298,339,2022-08-01
戸塚町１丁目,51,29,32,2022-08-01
西早稲田１丁目,746,421,407,2022-08-01
西早稲田２丁目,951,527,509,2022-08-01
西早稲田３丁目,831,494,433,2022-08-01
高田馬場１丁目,532,345,272,2022-08-01
高田馬場２丁目,320,187,163,2022-08-01
高田馬場３丁目,950,600,472,2022-08-01
高田馬場４丁目,900,630,498,2022-08-01
下落合１丁目,707,416,374,2022-08-01
下落合２丁目,344,246,171,2022-08-01
下落合３丁目,262,169,143,2022-08-01
下落合４丁目,348,207,183,2022-08-01
中落合１丁目,310,200,157,2022-08-01
中落合２丁目,289,187,176,2022-08-01
中落合３丁目,147,88,93,2022-08-01
中落合４丁目,141,86,85,2022-08-01
上落合１丁目,289,209,169,2022-08-01
上落合２丁目,279,163,158,2022-08-01
上落合３丁目,354,198,198,2022-08-01
西落合１丁目,166,96,98,2022-08-01
西落合２丁目,196,126,121,2022-08-01
西落合３丁目,130,70,78,2022-08-01
西落合４丁目,80,45,48,2022-08-01
中井１丁目,127,80,60,2022-08-01
中井２丁目,144,99,76,2022-08-01
北新宿１丁目,1402,931,754,2022-08-01
北新宿２丁目,410,263,311,2022-08-01
北新宿３丁目,1192,822,688,2022-08-01
北新宿４丁目,962,656,571,2022-08-01
西新宿１丁目,3,2,1,2022-08-01
西新宿２丁目,0,0,0,2022-08-01
西新宿３丁目,181,117,92,2022-08-01
西新宿４丁目,513,310,272,2022-08-01
西新宿５丁目,259,180,179,2022-08-01
西新宿６丁目,327,246,215,2022-08-01
西新宿７丁目,209,130,112,2022-08-01
西新宿８丁目,215,120,145,2022-08-01
四谷１丁目,18,14,9,2022-07-01
四谷２丁目,22,17,16,2022-07-01
四谷３丁目,20,11,12,2022-07-01
四谷４丁目,176,98,102,2022-07-01
四谷本塩町,18,14,10,2022-07-01
四谷三栄町,66,45,44,2022-07-01
四谷坂町,140,96,88,2022-07-01
若葉１丁目,84,68,47,2022-07-01
若葉２丁目,50,29,25,2022-07-01
若葉３丁目,53,29,33,2022-07-01
須賀町,45,30,19,2022-07-01
左門町,63,32,34,2022-07-01
信濃町,53,24,31,2022-07-01
南元町,113,70,67,2022-07-01
荒木町,141,90,82,2022-07-01
舟町,72,41,34,2022-07-01
愛住町,75,54,30,2022-07-01
大京町,154,104,70,2022-07-01
霞ヶ丘町,2,2,0,2022-07-01
内藤町,43,25,29,2022-07-01
片町,23,10,16,2022-07-01
新宿１丁目,309,185,176,2022-07-01
新宿２丁目,101,68,41,2022-07-01
新宿３丁目,7,7,7,2022-07-01
新宿４丁目,5,3,3,2022-07-01
新宿５丁目,249,148,132,2022-07-01
新宿６丁目,367,239,232,2022-07-01
新宿７丁目,694,464,451,2022-07-01
歌舞伎町１丁目,10,8,3,2022-07-01
歌舞伎町２丁目,324,176,200,2022-07-01
市谷田町１丁目,1,0,1,2022-07-01
市谷田町２丁目,12,13,8,2022-07-01
市谷田町３丁目,16,5,16,2022-07-01
市谷本村町,68,65,66,2022-07-01
市谷砂土原町１丁目,1,2,2,2022-07-01
市谷砂土原町２丁目,16,13,7,2022-07-01
市谷砂土原町３丁目,56,68,45,2022-07-01
市谷左内町,11,8,8,2022-07-01
市谷加賀町１丁目,6,6,7,2022-07-01
市谷加賀町２丁目,61,39,44,2022-07-01
市谷甲良町,30,22,18,2022-07-01
市谷船河原町,6,7,11,2022-07-01
市谷長延寺町,5,2,3,2022-07-01
市谷鷹匠町,16,11,5,2022-07-01
市谷山伏町,14,8,11,2022-07-01
市谷八幡町,3,1,2,2022-07-01
神楽坂１丁目,0,0,0,2022-07-01
神楽坂２丁目,8,4,4,2022-07-01
神楽坂３丁目,15,13,7,2022-07-01
神楽坂４丁目,4,2,2,2022-07-01
神楽坂５丁目,7,6,4,2022-07-01
神楽坂６丁目,26,18,10,2022-07-01
細工町,12,4,10,2022-07-01
二十騎町,23,17,15,2022-07-01
揚場町,2,2,0,2022-07-01
津久戸町,3,2,1,2022-07-01
東五軒町,84,43,49,2022-07-01
西五軒町,82,57,45,2022-07-01
