町丁名,世帯数,男,女,date
赤城元町,264,219,241,2022-12-01
南榎町,703,692,709,2022-12-01
袋町,373,328,337,2022-12-01
払方町,530,473,539,2022-12-01
南町,393,422,443,2022-12-01
北町,525,469,527,2022-12-01
納戸町,554,498,560,2022-12-01
南山伏町,435,348,373,2022-12-01
北山伏町,393,245,340,2022-12-01
白銀町,773,622,787,2022-12-01
下宮比町,194,110,144,2022-12-01
矢来町,2488,2081,2340,2022-12-01
若宮町,532,491,496,2022-12-01
岩戸町,423,280,352,2022-12-01
中町,262,261,238,2022-12-01
箪笥町,479,313,377,2022-12-01
横寺町,633,472,493,2022-12-01
筑土八幡町,623,460,537,2022-12-01
新小川町,2089,1664,1648,2022-12-01
神楽河岸,0,0,0,2022-12-01
市谷薬王寺町,2095,1567,1708,2022-12-01
市谷柳町,928,622,722,2022-12-01
市谷仲之町,1372,1194,1354,2022-12-01
赤城下町,865,675,649,2022-12-01
天神町,719,516,551,2022-12-01
榎町,496,331,351,2022-12-01
東榎町,271,177,179,2022-12-01
早稲田町,914,607,702,2022-12-01
早稲田南町,460,371,395,2022-12-01
馬場下町,325,252,242,2022-12-01
原町１丁目,904,719,767,2022-12-01
原町２丁目,689,627,617,2022-12-01
原町３丁目,1232,955,1109,2022-12-01
喜久井町,1130,971,946,2022-12-01
築地町,327,255,301,2022-12-01
弁天町,2069,1659,1801,2022-12-01
中里町,357,327,364,2022-12-01
山吹町,2779,1893,2087,2022-12-01
改代町,394,308,303,2022-12-01
水道町,757,509,503,2022-12-01
早稲田鶴巻町,3934,2743,2882,2022-12-01
住吉町,1836,1364,1404,2022-12-01
市谷台町,935,712,707,2022-12-01
河田町,1610,1511,1467,2022-12-01
若松町,3501,2760,3102,2022-12-01
余丁町,2557,1989,2070,2022-12-01
戸山１丁目,1513,1189,1302,2022-12-01
戸山２丁目,3362,2068,3285,2022-12-01
戸山３丁目,655,542,569,2022-12-01
富久町,4116,3597,3524,2022-12-01
百人町１丁目,2895,2119,1474,2022-12-01
百人町２丁目,3460,2597,2056,2022-12-01
百人町３丁目,2605,2619,2844,2022-12-01
百人町４丁目,1691,1164,1571,2022-12-01
大久保１丁目,3058,2135,1774,2022-12-01
大久保２丁目,5374,4031,3606,2022-12-01
大久保３丁目,2516,2332,2506,2022-12-01
戸塚町１丁目,173,117,118,2022-12-01
西早稲田１丁目,3753,2710,2853,2022-12-01
西早稲田２丁目,4279,3202,3040,2022-12-01
西早稲田３丁目,4161,3455,3345,2022-12-01
高田馬場１丁目,2925,2306,2085,2022-12-01
高田馬場２丁目,1395,1078,860,2022-12-01
高田馬場３丁目,4375,3217,2773,2022-12-01
高田馬場４丁目,4254,3421,3064,2022-12-01
下落合１丁目,2182,1457,1392,2022-12-01
下落合２丁目,2110,1801,1824,2022-12-01
下落合３丁目,2696,2116,2522,2022-12-01
下落合４丁目,2715,2187,2329,2022-12-01
中落合１丁目,2433,1861,1801,2022-12-01
中落合２丁目,2929,2498,2567,2022-12-01
中落合３丁目,2427,1981,2189,2022-12-01
中落合４丁目,1730,1541,1497,2022-12-01
上落合１丁目,3329,2667,2630,2022-12-01
上落合２丁目,3308,2468,2398,2022-12-01
上落合３丁目,3323,2456,2270,2022-12-01
西落合１丁目,2911,2230,2383,2022-12-01
西落合２丁目,2591,2126,2132,2022-12-01
西落合３丁目,1906,1485,1684,2022-12-01
西落合４丁目,1365,1114,1227,2022-12-01
中井１丁目,1314,966,804,2022-12-01
中井２丁目,1759,1601,1625,2022-12-01
北新宿１丁目,5410,3960,3328,2022-12-01
北新宿２丁目,3319,2806,2533,2022-12-01
北新宿３丁目,4803,3678,3286,2022-12-01
北新宿４丁目,4457,3300,3076,2022-12-01
西新宿１丁目,29,23,24,2022-12-01
西新宿２丁目,1,1,4,2022-12-01
西新宿３丁目,1631,1115,1040,2022-12-01
西新宿４丁目,5111,3787,3434,2022-12-01
西新宿５丁目,2621,2067,1856,2022-12-01
西新宿６丁目,2506,2017,1733,2022-12-01
西新宿７丁目,1697,1286,958,2022-12-01
西新宿８丁目,2261,1647,1523,2022-12-01
四谷１丁目,283,236,313,2022-11-01
四谷２丁目,289,221,237,2022-11-01
四谷３丁目,283,188,222,2022-11-01
四谷４丁目,2220,1758,1652,2022-11-01
四谷本塩町,336,258,241,2022-11-01
四谷三栄町,1102,958,1022,2022-11-01
四谷坂町,1681,1337,1241,2022-11-01
若葉１丁目,1404,1304,1251,2022-11-01
若葉２丁目,490,438,437,2022-11-01
若葉３丁目,633,493,484,2022-11-01
須賀町,801,682,667,2022-11-01
左門町,1069,736,877,2022-11-01
信濃町,610,432,520,2022-11-01
南元町,1420,1186,1398,2022-11-01
荒木町,1710,1260,1262,2022-11-01
舟町,1017,667,740,2022-11-01
愛住町,921,707,708,2022-11-01
大京町,2432,1826,2110,2022-11-01
霞ヶ丘町,1,1,0,2022-11-01
内藤町,688,610,678,2022-11-01
片町,323,222,216,2022-11-01
新宿１丁目,3178,2235,1985,2022-11-01
新宿２丁目,915,688,502,2022-11-01
新宿３丁目,83,78,38,2022-11-01
新宿４丁目,187,155,97,2022-11-01
新宿５丁目,2225,1531,1203,2022-11-01
新宿６丁目,3111,2272,1932,2022-11-01
新宿７丁目,4325,3373,3156,2022-11-01
歌舞伎町１丁目,141,106,51,2022-11-01
歌舞伎町２丁目,1871,1440,736,2022-11-01
市谷田町１丁目,14,8,17,2022-11-01
市谷田町２丁目,317,248,322,2022-11-01
市谷田町３丁目,190,153,190,2022-11-01
市谷本村町,1804,1572,1140,2022-11-01
市谷砂土原町１丁目,104,96,111,2022-11-01
市谷砂土原町２丁目,256,203,251,2022-11-01
市谷砂土原町３丁目,471,479,497,2022-11-01
市谷左内町,263,229,250,2022-11-01
市谷加賀町１丁目,243,299,341,2022-11-01
市谷加賀町２丁目,990,767,1030,2022-11-01
市谷甲良町,483,410,459,2022-11-01
市谷船河原町,79,95,99,2022-11-01
市谷長延寺町,83,38,74,2022-11-01
市谷鷹匠町,51,35,36,2022-11-01
市谷山伏町,310,269,296,2022-11-01
市谷八幡町,63,57,64,2022-11-01
神楽坂１丁目,12,13,15,2022-11-01
神楽坂２丁目,125,82,112,2022-11-01
神楽坂３丁目,285,230,195,2022-11-01
神楽坂４丁目,97,82,97,2022-11-01
神楽坂５丁目,377,307,383,2022-11-01
神楽坂６丁目,523,359,428,2022-11-01
細工町,265,218,216,2022-11-01
二十騎町,421,317,370,2022-11-01
揚場町,59,49,53,2022-11-01
津久戸町,58,42,44,2022-11-01
東五軒町,1298,1092,1237,2022-11-01
西五軒町,1071,874,915,2022-11-01
赤城元町,263,220,241,2022-11-01
南榎町,704,690,710,2022-11-01
袋町,372,325,338,2022-11-01
払方町,538,478,548,2022-11-01
南町,392,427,444,2022-11-01
北町,527,467,530,2022-11-01
納戸町,550,491,554,2022-11-01
南山伏町,426,343,369,2022-11-01
北山伏町,398,250,340,2022-11-01
白銀町,772,624,783,2022-11-01
下宮比町,197,109,147,2022-11-01
矢来町,2478,2067,2332,2022-11-01
若宮町,530,485,497,2022-11-01
岩戸町,424,281,353,2022-11-01
中町,257,253,233,2022-11-01
箪笥町,475,312,371,2022-11-01
横寺町,637,475,495,2022-11-01
筑土八幡町,617,457,536,2022-11-01
新小川町,2077,1659,1634,2022-11-01
神楽河岸,0,0,0,2022-11-01
市谷薬王寺町,2097,1572,1711,2022-11-01
市谷柳町,936,622,729,2022-11-01
市谷仲之町,1358,1192,1334,2022-11-01
赤城下町,869,678,649,2022-11-01
天神町,722,520,551,2022-11-01
榎町,495,329,352,2022-11-01
東榎町,264,173,175,2022-11-01
早稲田町,914,605,699,2022-11-01
早稲田南町,460,372,393,2022-11-01
馬場下町,323,248,243,2022-11-01
原町１丁目,910,720,769,2022-11-01
原町２丁目,689,628,614,2022-11-01
原町３丁目,1229,952,1107,2022-11-01
喜久井町,1138,972,959,2022-11-01
築地町,328,257,304,2022-11-01
弁天町,2078,1665,1809,2022-11-01
中里町,360,330,364,2022-11-01
山吹町,2775,1887,2086,2022-11-01
改代町,399,312,306,2022-11-01
水道町,761,510,511,2022-11-01
早稲田鶴巻町,3933,2738,2880,2022-11-01
住吉町,1836,1364,1405,2022-11-01
市谷台町,941,717,707,2022-11-01
河田町,1591,1491,1455,2022-11-01
若松町,3483,2745,3087,2022-11-01
余丁町,2555,1981,2072,2022-11-01
戸山１丁目,1510,1191,1300,2022-11-01
戸山２丁目,3361,2071,3292,2022-11-01
戸山３丁目,654,540,570,2022-11-01
富久町,4121,3601,3529,2022-11-01
百人町１丁目,2900,2123,1478,2022-11-01
百人町２丁目,3493,2616,2067,2022-11-01
百人町３丁目,2605,2617,2848,2022-11-01
百人町４丁目,1691,1165,1573,2022-11-01
大久保１丁目,3034,2119,1771,2022-11-01
大久保２丁目,5373,4033,3595,2022-11-01
大久保３丁目,2520,2335,2512,2022-11-01
戸塚町１丁目,174,119,113,2022-11-01
西早稲田１丁目,3751,2705,2858,2022-11-01
西早稲田２丁目,4289,3210,3042,2022-11-01
西早稲田３丁目,4166,3458,3336,2022-11-01
高田馬場１丁目,2926,2308,2088,2022-11-01
高田馬場２丁目,1391,1069,864,2022-11-01
高田馬場３丁目,4367,3222,2766,2022-11-01
高田馬場４丁目,4252,3409,3065,2022-11-01
下落合１丁目,2178,1454,1386,2022-11-01
下落合２丁目,2125,1804,1828,2022-11-01
下落合３丁目,2708,2114,2532,2022-11-01
下落合４丁目,2720,2196,2327,2022-11-01
中落合１丁目,2430,1860,1802,2022-11-01
中落合２丁目,2913,2490,2552,2022-11-01
中落合３丁目,2432,1987,2188,2022-11-01
中落合４丁目,1729,1543,1492,2022-11-01
上落合１丁目,3338,2670,2640,2022-11-01
上落合２丁目,3308,2470,2397,2022-11-01
上落合３丁目,3340,2461,2279,2022-11-01
西落合１丁目,2916,2238,2380,2022-11-01
西落合２丁目,2599,2125,2136,2022-11-01
西落合３丁目,1911,1483,1700,2022-11-01
西落合４丁目,1373,1117,1232,2022-11-01
中井１丁目,1316,968,805,2022-11-01
中井２丁目,1751,1597,1619,2022-11-01
北新宿１丁目,5438,3974,3337,2022-11-01
北新宿２丁目,3322,2800,2540,2022-11-01
北新宿３丁目,4801,3678,3289,2022-11-01
北新宿４丁目,4471,3313,3081,2022-11-01
西新宿１丁目,30,24,24,2022-11-01
西新宿２丁目,1,1,4,2022-11-01
西新宿３丁目,1631,1119,1039,2022-11-01
西新宿４丁目,5097,3783,3427,2022-11-01
西新宿５丁目,2626,2070,1851,2022-11-01
西新宿６丁目,2477,2001,1715,2022-11-01
西新宿７丁目,1709,1297,962,2022-11-01
西新宿８丁目,2278,1646,1542,2022-11-01
四谷１丁目,283,239,313,2022-10-01
四谷２丁目,283,221,232,2022-10-01
四谷３丁目,282,188,221,2022-10-01
四谷４丁目,2214,1752,1647,2022-10-01
四谷本塩町,336,258,241,2022-10-01
四谷三栄町,1095,956,1019,2022-10-01
四谷坂町,1688,1339,1240,2022-10-01
若葉１丁目,1405,1304,1255,2022-10-01
若葉２丁目,491,440,437,2022-10-01
若葉３丁目,635,496,485,2022-10-01
須賀町,807,688,673,2022-10-01
左門町,1063,730,875,2022-10-01
信濃町,600,422,516,2022-10-01
南元町,1420,1185,1396,2022-10-01
荒木町,1707,1260,1263,2022-10-01
舟町,1018,671,741,2022-10-01
愛住町,927,710,711,2022-10-01
大京町,2445,1830,2132,2022-10-01
霞ヶ丘町,1,1,0,2022-10-01
内藤町,688,613,679,2022-10-01
片町,319,219,215,2022-10-01
新宿１丁目,3168,2224,1978,2022-10-01
新宿２丁目,914,688,501,2022-10-01
新宿３丁目,83,78,39,2022-10-01
新宿４丁目,191,158,98,2022-10-01
新宿５丁目,2213,1521,1197,2022-10-01
新宿６丁目,3115,2279,1930,2022-10-01
新宿７丁目,4308,3366,3158,2022-10-01
歌舞伎町１丁目,139,104,51,2022-10-01
歌舞伎町２丁目,1881,1455,737,2022-10-01
市谷田町１丁目,14,8,17,2022-10-01
市谷田町２丁目,315,247,320,2022-10-01
市谷田町３丁目,189,152,190,2022-10-01
市谷本村町,1752,1531,1134,2022-10-01
市谷砂土原町１丁目,105,97,111,2022-10-01
市谷砂土原町２丁目,251,200,250,2022-10-01
市谷砂土原町３丁目,476,486,503,2022-10-01
市谷左内町,261,228,249,2022-10-01
市谷加賀町１丁目,242,297,341,2022-10-01
市谷加賀町２丁目,988,762,1031,2022-10-01
市谷甲良町,481,409,458,2022-10-01
市谷船河原町,81,98,101,2022-10-01
市谷長延寺町,79,35,73,2022-10-01
市谷鷹匠町,51,35,37,2022-10-01
市谷山伏町,308,266,295,2022-10-01
市谷八幡町,64,57,65,2022-10-01
神楽坂１丁目,12,13,15,2022-10-01
神楽坂２丁目,127,82,114,2022-10-01
神楽坂３丁目,283,226,196,2022-10-01
神楽坂４丁目,98,83,97,2022-10-01
神楽坂５丁目,377,307,383,2022-10-01
神楽坂６丁目,526,360,431,2022-10-01
細工町,264,216,217,2022-10-01
二十騎町,424,319,374,2022-10-01
揚場町,59,49,53,2022-10-01
津久戸町,58,43,44,2022-10-01
東五軒町,1291,1081,1230,2022-10-01
西五軒町,1055,861,916,2022-10-01
赤城元町,263,220,241,2022-10-01
南榎町,698,689,710,2022-10-01
袋町,371,328,338,2022-10-01
払方町,533,475,543,2022-10-01
南町,397,427,446,2022-10-01
北町,533,473,537,2022-10-01
納戸町,544,479,547,2022-10-01
南山伏町,424,341,368,2022-10-01
北山伏町,395,247,339,2022-10-01
白銀町,771,619,784,2022-10-01
下宮比町,196,108,145,2022-10-01
矢来町,2470,2064,2333,2022-10-01
若宮町,529,479,492,2022-10-01
岩戸町,428,290,351,2022-10-01
中町,251,247,235,2022-10-01
箪笥町,473,311,371,2022-10-01
横寺町,634,475,492,2022-10-01
筑土八幡町,615,458,534,2022-10-01
新小川町,2083,1666,1643,2022-10-01
神楽河岸,0,0,0,2022-10-01
市谷薬王寺町,2094,1567,1706,2022-10-01
市谷柳町,929,617,726,2022-10-01
市谷仲之町,1366,1199,1335,2022-10-01
赤城下町,869,677,649,2022-10-01
天神町,718,518,554,2022-10-01
榎町,494,326,352,2022-10-01
東榎町,249,164,169,2022-10-01
早稲田町,918,610,700,2022-10-01
早稲田南町,463,375,397,2022-10-01
馬場下町,325,253,242,2022-10-01
原町１丁目,911,718,770,2022-10-01
原町２丁目,686,622,613,2022-10-01
原町３丁目,1222,950,1109,2022-10-01
喜久井町,1138,967,966,2022-10-01
築地町,329,258,305,2022-10-01
弁天町,2078,1657,1812,2022-10-01
中里町,362,330,366,2022-10-01
山吹町,2758,1884,2068,2022-10-01
改代町,404,317,304,2022-10-01
水道町,765,508,516,2022-10-01
早稲田鶴巻町,3906,2731,2864,2022-10-01
住吉町,1846,1366,1408,2022-10-01
市谷台町,925,711,701,2022-10-01
河田町,1573,1480,1447,2022-10-01
若松町,3470,2726,3080,2022-10-01
余丁町,2565,1988,2080,2022-10-01
戸山１丁目,1506,1185,1299,2022-10-01
戸山２丁目,3364,2068,3294,2022-10-01
戸山３丁目,653,538,568,2022-10-01
富久町,4106,3596,3518,2022-10-01
百人町１丁目,2892,2127,1462,2022-10-01
百人町２丁目,3492,2624,2071,2022-10-01
百人町３丁目,2596,2605,2842,2022-10-01
百人町４丁目,1685,1169,1572,2022-10-01
大久保１丁目,3024,2096,1777,2022-10-01
大久保２丁目,5373,4040,3581,2022-10-01
大久保３丁目,2504,2324,2509,2022-10-01
戸塚町１丁目,168,114,112,2022-10-01
西早稲田１丁目,3734,2704,2853,2022-10-01
西早稲田２丁目,4260,3202,3028,2022-10-01
西早稲田３丁目,4139,3449,3312,2022-10-01
高田馬場１丁目,2899,2287,2080,2022-10-01
高田馬場２丁目,1395,1062,878,2022-10-01
高田馬場３丁目,4266,3176,2709,2022-10-01
高田馬場４丁目,4236,3401,3050,2022-10-01
下落合１丁目,2151,1438,1375,2022-10-01
下落合２丁目,2118,1796,1822,2022-10-01
下落合３丁目,2710,2115,2537,2022-10-01
下落合４丁目,2710,2193,2323,2022-10-01
中落合１丁目,2398,1827,1793,2022-10-01
中落合２丁目,2907,2481,2556,2022-10-01
中落合３丁目,2436,1995,2196,2022-10-01
中落合４丁目,1734,1547,1492,2022-10-01
上落合１丁目,3332,2667,2644,2022-10-01
上落合２丁目,3301,2466,2407,2022-10-01
上落合３丁目,3321,2456,2267,2022-10-01
西落合１丁目,2915,2239,2382,2022-10-01
西落合２丁目,2583,2113,2134,2022-10-01
西落合３丁目,1911,1486,1698,2022-10-01
西落合４丁目,1357,1106,1219,2022-10-01
中井１丁目,1314,975,799,2022-10-01
中井２丁目,1749,1594,1614,2022-10-01
北新宿１丁目,5420,3963,3333,2022-10-01
北新宿２丁目,3318,2792,2537,2022-10-01
北新宿３丁目,4777,3672,3281,2022-10-01
北新宿４丁目,4466,3304,3094,2022-10-01
西新宿１丁目,30,24,24,2022-10-01
西新宿２丁目,1,1,4,2022-10-01
西新宿３丁目,1625,1112,1035,2022-10-01
西新宿４丁目,5081,3782,3414,2022-10-01
西新宿５丁目,2618,2068,1842,2022-10-01
西新宿６丁目,2493,2015,1720,2022-10-01
西新宿７丁目,1716,1302,975,2022-10-01
西新宿８丁目,2264,1637,1537,2022-10-01
四谷１丁目,284,239,314,2022-09-01
四谷２丁目,280,224,230,2022-09-01
四谷３丁目,284,188,225,2022-09-01
四谷４丁目,2202,1750,1634,2022-09-01
四谷本塩町,334,257,246,2022-09-01
四谷三栄町,1094,960,1023,2022-09-01
四谷坂町,1691,1338,1243,2022-09-01
若葉１丁目,1397,1299,1242,2022-09-01
若葉２丁目,487,440,433,2022-09-01
若葉３丁目,635,496,486,2022-09-01
須賀町,803,685,674,2022-09-01
左門町,1057,731,873,2022-09-01
信濃町,562,395,502,2022-09-01
南元町,1396,1171,1385,2022-09-01
荒木町,1710,1263,1262,2022-09-01
舟町,1027,682,745,2022-09-01
愛住町,928,710,711,2022-09-01
大京町,2451,1831,2138,2022-09-01
霞ヶ丘町,1,1,0,2022-09-01
内藤町,683,612,673,2022-09-01
片町,312,219,208,2022-09-01
新宿１丁目,3174,2233,1983,2022-09-01
新宿２丁目,909,687,500,2022-09-01
新宿３丁目,85,79,41,2022-09-01
新宿４丁目,190,157,98,2022-09-01
新宿５丁目,2202,1514,1190,2022-09-01
新宿６丁目,3125,2281,1937,2022-09-01
新宿７丁目,4282,3347,3154,2022-09-01
歌舞伎町１丁目,142,108,50,2022-09-01
歌舞伎町２丁目,1892,1457,742,2022-09-01
市谷田町１丁目,14,8,17,2022-09-01
市谷田町２丁目,318,248,324,2022-09-01
市谷田町３丁目,191,151,188,2022-09-01
市谷本村町,1736,1517,1130,2022-09-01
市谷砂土原町１丁目,104,96,111,2022-09-01
市谷砂土原町２丁目,248,197,249,2022-09-01
市谷砂土原町３丁目,474,484,505,2022-09-01
市谷左内町,259,226,246,2022-09-01
市谷加賀町１丁目,243,298,344,2022-09-01
市谷加賀町２丁目,987,756,1029,2022-09-01
市谷甲良町,477,405,456,2022-09-01
市谷船河原町,81,97,100,2022-09-01
市谷長延寺町,76,33,72,2022-09-01
市谷鷹匠町,51,34,36,2022-09-01
市谷山伏町,307,266,294,2022-09-01
市谷八幡町,66,57,67,2022-09-01
神楽坂１丁目,12,13,15,2022-09-01
神楽坂２丁目,126,83,117,2022-09-01
神楽坂３丁目,287,232,200,2022-09-01
神楽坂４丁目,99,84,98,2022-09-01
神楽坂５丁目,376,303,382,2022-09-01
神楽坂６丁目,527,359,434,2022-09-01
細工町,263,216,216,2022-09-01
二十騎町,424,321,375,2022-09-01
揚場町,59,50,53,2022-09-01
津久戸町,59,44,43,2022-09-01
東五軒町,1295,1085,1234,2022-09-01
西五軒町,1056,864,916,2022-09-01
赤城元町,262,217,237,2022-09-01
南榎町,692,684,707,2022-09-01
袋町,373,333,339,2022-09-01
払方町,525,476,535,2022-09-01
南町,397,428,449,2022-09-01
北町,539,476,540,2022-09-01
納戸町,535,472,542,2022-09-01
南山伏町,420,335,364,2022-09-01
北山伏町,393,248,335,2022-09-01
白銀町,770,619,785,2022-09-01
下宮比町,191,105,143,2022-09-01
矢来町,2464,2052,2345,2022-09-01
若宮町,529,480,493,2022-09-01
岩戸町,426,286,349,2022-09-01
中町,251,248,236,2022-09-01
箪笥町,468,314,364,2022-09-01
横寺町,633,476,492,2022-09-01
筑土八幡町,615,454,537,2022-09-01
新小川町,2076,1665,1639,2022-09-01
神楽河岸,0,0,0,2022-09-01
市谷薬王寺町,2091,1565,1702,2022-09-01
市谷柳町,926,617,730,2022-09-01
市谷仲之町,1359,1197,1330,2022-09-01
赤城下町,864,671,647,2022-09-01
天神町,717,520,559,2022-09-01
榎町,485,323,343,2022-09-01
東榎町,238,156,161,2022-09-01
早稲田町,903,598,697,2022-09-01
早稲田南町,461,377,391,2022-09-01
馬場下町,333,255,246,2022-09-01
原町１丁目,903,713,766,2022-09-01
原町２丁目,687,619,613,2022-09-01
原町３丁目,1226,954,1111,2022-09-01
喜久井町,1133,965,962,2022-09-01
築地町,325,258,303,2022-09-01
弁天町,2063,1646,1806,2022-09-01
中里町,363,328,366,2022-09-01
山吹町,2731,1866,2058,2022-09-01
改代町,404,315,301,2022-09-01
水道町,759,505,510,2022-09-01
早稲田鶴巻町,3887,2729,2856,2022-09-01
